,Brand,Year,Model,Car/Suv,UsedOrNew,Transmission,DriveType,FuelType,Kilometres,BodyType,Doors,Seats,Price,extra_word,engine_capacity,engine_power,fuel_consumption_rate,colour_exterior,colour_interior,location_province,location_state
227,11,2011,21,0,1,0,2,0,227646.0,0,4.0,5.0,8913.0,171,6.0,2.7,8.2,5,3,51,0
228,20,2013,47,1,1,0,1,2,88465.0,1,5.0,5.0,14888.0,124,4.0,1.4,6.3,5,3,52,0
229,18,2013,57,6,1,0,2,2,237426.0,6,4.0,5.0,15995.0,172,6.0,3.6,9.5,4,3,23,0
230,5,1999,112,5,1,1,4,0,41750.0,5,2.0,3.0,48999.0,173,6.0,4.2,0.0,3,4,9,0
231,5,2013,95,5,1,1,2,0,345194.0,5,4.0,5.0,12990.0,174,4.0,3.0,8.1,0,4,6,0
232,5,2017,27,1,1,0,1,2,130970.0,1,5.0,5.0,23990.0,175,4.0,1.8,6.1,3,0,53,0
233,8,2016,79,6,1,0,1,2,35612.0,6,4.0,5.0,24888.0,96,4.0,1.5,6.0,5,0,31,0
234,19,2013,113,1,1,0,1,1,148265.0,1,5.0,5.0,13999.0,176,4.0,1.8,6.7,10,4,45,0
235,13,2018,39,1,1,0,1,2,83494.0,1,4.0,5.0,27950.0,177,4.0,1.6,7.1,1,10,34,0
236,16,2012,84,1,1,0,1,2,85492.0,1,5.0,5.0,13990.0,178,4.0,1.5,6.8,5,3,9,0
237,9,2013,49,0,1,0,0,1,126408.0,0,4.0,5.0,19999.0,179,4.0,2.0,8.8,2,0,51,0
238,4,2017,114,3,1,1,1,0,173156.0,3,4.0,3.0,22950.0,11,4.0,1.6,6.2,0,3,22,0
239,22,2013,115,1,1,1,1,1,78783.0,1,3.0,5.0,14990.0,26,4.0,1.6,5.9,2,0,22,0
240,6,2020,6,0,1,0,0,1,26227.0,0,4.0,5.0,69800.0,180,4.0,2.0,8.1,1,3,54,0
241,8,2017,116,0,1,0,1,2,101821.0,0,4.0,5.0,20995.0,20,4.0,1.8,6.6,1,3,23,0
242,10,2014,32,5,1,1,4,0,221872.0,5,4.0,5.0,14413.0,110,4.0,2.5,8.1,0,3,51,0
243,7,2015,7,6,1,0,1,2,90691.0,6,4.0,5.0,14776.0,25,4.0,1.8,6.7,0,3,31,0
244,16,2018,40,6,1,0,1,2,24305.0,6,4.0,5.0,29990.0,181,4.0,2.5,7.0,4,3,40,0
245,19,2007,117,6,1,0,1,1,168901.0,6,4.0,5.0,7950.0,182,4.0,2.0,8.3,5,0,55,0
246,8,2005,118,6,1,0,1,2,167562.0,6,4.0,5.0,7949.0,20,4.0,2.4,9.3,9,3,15,0
247,19,2016,119,0,1,0,0,0,152995.0,0,5.0,5.0,29999.0,183,6.0,3.0,6.8,2,3,10,0
248,5,2007,27,6,1,0,1,2,236946.0,6,4.0,5.0,8880.0,41,4.0,1.8,7.4,5,12,33,0
249,18,2011,57,4,1,0,2,2,183580.0,4,4.0,5.0,12990.0,184,6.0,3.6,9.8,5,3,50,0
250,3,2005,120,2,1,0,3,2,180499.0,2,4.0,5.0,9999.0,185,4.0,2.2,7.6,1,3,18,0
251,7,2015,26,0,1,0,1,0,124882.0,0,4.0,5.0,19888.0,186,4.0,1.6,5.3,3,0,31,0
252,16,2005,40,6,1,0,1,1,247519.0,6,4.0,5.0,5950.0,99,4.0,2.3,8.9,9,3,34,0
253,19,2021,87,0,1,0,1,1,9819.0,0,4.0,5.0,51990.0,187,4.0,1.4,7.2,4,0,56,0
254,27,2004,121,6,1,0,2,2,124230.0,6,4.0,5.0,16000.0,188,6.0,3.0,10.5,1,3,34,0
255,10,2020,32,5,1,0,2,0,43839.0,5,2.0,2.0,33990.0,189,4.0,2.4,8.3,0,4,57,0
256,13,2012,39,1,1,0,1,2,106286.0,1,5.0,5.0,16990.0,23,4.0,1.8,6.9,5,3,23,0
257,5,2018,41,0,1,0,1,2,128601.0,0,4.0,7.0,36888.0,190,6.0,3.5,9.1,0,3,6,0
258,12,2011,17,0,1,0,0,1,91016.0,0,4.0,5.0,16999.0,191,6.0,3.6,10.3,1,0,1,0
259,28,2014,122,6,1,0,2,0,38821.0,6,4.0,5.0,29800.0,192,4.0,2.2,5.2,2,3,54,0
260,7,2015,26,0,1,0,1,2,94239.0,0,4.0,7.0,22990.0,193,4.0,2.5,7.9,0,3,23,0
261,11,2013,82,5,1,1,4,0,167122.0,5,4.0,5.0,23913.0,102,5.0,3.2,9.4,0,3,51,0
262,8,2004,118,6,1,0,1,1,207966.0,6,4.0,5.0,8990.0,194,4.0,2.4,9.4,5,0,12,0
263,11,2017,82,5,1,1,4,0,108767.0,5,2.0,2.0,29999.0,195,5.0,3.2,8.3,11,3,8,0
264,9,2015,123,1,1,0,1,1,39578.0,1,5.0,5.0,16420.0,196,4.0,1.2,4.8,0,4,45,0
265,16,2015,84,1,1,0,1,2,105633.0,1,5.0,5.0,16990.0,178,4.0,1.5,4.9,3,4,1,0
266,7,2002,7,6,1,0,1,2,169981.0,6,4.0,5.0,7880.0,25,4.0,1.8,8.0,4,0,23,0
267,13,2015,98,1,1,0,1,2,138263.0,1,3.0,4.0,21995.0,197,4.0,1.6,6.4,0,0,23,0
268,5,2006,27,1,1,0,1,2,238016.0,1,5.0,5.0,5999.0,198,4.0,1.8,7.4,5,0,58,0
269,3,2013,89,1,1,0,2,2,44441.0,1,4.0,5.0,18990.0,199,4.0,2.2,7.6,0,3,22,0
270,19,2014,87,0,1,0,0,0,73021.0,0,4.0,5.0,27995.0,200,4.0,2.0,5.9,0,7,23,0
271,18,2010,74,6,1,0,1,0,106831.0,6,4.0,5.0,8995.0,201,4.0,2.0,6.9,5,7,28,0
272,13,2012,39,1,1,0,1,2,209552.0,1,5.0,5.0,7995.0,202,4.0,2.0,7.6,3,3,23,0
273,10,2021,13,0,1,0,0,2,51311.0,0,4.0,5.0,30888.0,203,4.0,2.4,7.2,3,3,24,0
274,5,2022,28,1,1,0,1,3,17984.0,1,5.0,5.0,39990.0,31,3.0,1.5,3.3,10,0,53,0
275,14,2014,29,0,1,0,4,0,137763.0,0,4.0,5.0,24990.0,85,6.0,3.0,7.5,1,0,3,0
276,8,2022,38,0,1,0,1,2,21532.0,0,4.0,5.0,39990.0,146,4.0,1.5,7.3,2,3,49,0
277,6,2015,6,0,1,0,4,0,139968.0,0,4.0,7.0,54990.0,204,6.0,3.0,8.8,1,0,4,0
278,1,2022,124,0,0,0,1,2,15.0,0,4.0,5.0,23690.0,205,4.0,1.5,7.1,4,15,6,0
279,10,2015,32,5,1,1,4,0,154276.0,5,4.0,5.0,28990.0,110,4.0,2.4,7.2,5,3,50,0
280,3,2009,3,6,1,0,2,1,98170.0,6,4.0,5.0,34990.0,206,8.0,5.5,11.0,1,13,54,0
281,5,2023,10,3,1,0,2,0,90.0,3,4.0,5.0,79800.0,207,4.0,2.2,7.6,0,0,20,0
282,20,2013,47,1,1,1,1,2,131990.0,1,5.0,5.0,11490.0,124,4.0,1.4,5.7,5,4,59,0
283,5,2019,27,1,1,0,1,2,173605.0,1,5.0,5.0,18995.0,155,4.0,2.0,6.0,0,3,2,0
284,5,2017,10,3,1,0,2,0,160331.0,3,4.0,2.0,34995.0,11,4.0,3.0,8.7,0,4,9,0
285,18,2010,57,4,1,0,2,2,203500.0,4,4.0,5.0,7995.0,208,6.0,3.0,9.3,0,3,23,0
286,5,2018,95,5,1,0,4,0,37726.0,5,4.0,5.0,49913.0,126,4.0,2.8,8.5,0,3,51,0
287,16,2018,52,1,1,0,1,2,50304.0,1,5.0,5.0,23400.0,101,4.0,2.5,6.1,0,0,56,0
288,2,2018,125,1,1,0,2,1,59223.0,1,5.0,5.0,44990.0,209,6.0,3.0,7.1,0,0,4,0
289,13,2013,88,6,1,0,1,2,103629.0,6,4.0,5.0,12995.0,23,4.0,1.6,6.4,5,0,23,0
290,14,2015,29,0,1,0,4,0,92805.0,0,4.0,5.0,23913.0,143,6.0,3.0,7.5,3,3,51,0
291,3,2005,104,6,1,0,2,2,98800.0,6,4.0,5.0,9888.0,210,4.0,1.8,9.5,1,7,1,0
292,18,2009,57,4,1,0,2,2,127994.0,4,4.0,5.0,13990.0,184,6.0,3.6,11.0,5,0,2,0
293,12,2015,64,1,1,0,0,2,171352.0,1,5.0,5.0,15999.0,211,4.0,2.0,6.8,1,0,25,0
294,16,2015,59,5,1,0,4,0,31931.0,5,4.0,5.0,38800.0,167,5.0,3.2,9.2,0,3,19,0
295,23,2011,93,1,1,0,1,2,158817.0,1,5.0,5.0,11800.0,134,4.0,1.4,6.2,1,3,23,0
296,9,2016,11,1,1,1,1,1,89757.0,1,5.0,5.0,16990.0,212,4.0,1.4,5.7,2,4,16,0
297,10,2017,126,4,1,0,3,4,151105.0,4,4.0,5.0,36999.0,189,4.0,2.2,7.6,4,4,6,0
298,3,2011,33,6,1,0,2,1,120209.0,6,4.0,5.0,18990.0,213,4.0,1.8,7.6,5,0,22,0
299,18,2011,57,4,1,0,2,2,174239.0,4,4.0,5.0,13800.0,208,6.0,3.0,8.9,0,3,33,0
300,5,2004,19,6,1,0,1,2,95362.0,6,4.0,5.0,12995.0,214,4.0,2.4,9.5,9,3,23,0
301,5,2018,70,0,1,0,0,1,67615.0,0,4.0,5.0,32980.0,156,4.0,1.2,5.6,11,0,60,0
302,22,2017,56,1,1,0,1,1,41522.0,1,5.0,5.0,18777.0,23,3.0,1.2,5.1,3,0,51,0
303,19,2018,127,0,1,0,1,1,38238.0,0,4.0,5.0,35800.0,215,4.0,1.4,5.3,7,3,54,0
304,20,2018,108,0,1,0,0,0,157465.0,0,4.0,7.0,28950.0,216,4.0,2.2,7.2,0,3,22,0
305,2,2017,128,1,1,0,1,1,44286.0,1,4.0,5.0,26800.0,217,3.0,1.5,5.2,0,3,54,0
306,13,2017,24,0,1,0,0,0,116134.0,0,4.0,5.0,28880.0,218,4.0,2.0,6.8,0,3,61,0
307,7,2007,129,0,1,1,4,0,165374.0,0,4.0,7.0,32950.0,219,4.0,3.0,10.8,4,3,36,0
308,13,2020,39,1,1,0,1,2,40178.0,1,4.0,5.0,26300.0,220,4.0,2.0,7.4,0,4,4,0
309,8,2010,118,6,1,0,1,1,191701.0,6,4.0,5.0,10499.0,221,4.0,2.4,8.9,3,11,22,0
310,10,2019,50,0,1,0,1,2,43534.0,0,4.0,5.0,25990.0,222,4.0,2.0,7.6,0,3,27,0
311,7,2015,22,0,1,0,1,2,77936.0,0,4.0,5.0,23990.0,223,4.0,2.0,6.9,0,0,59,0
312,5,2015,112,5,1,1,4,0,217658.0,5,2.0,3.0,56913.0,224,8.0,4.5,11.5,0,3,51,0
313,9,2015,130,4,1,0,1,1,49801.0,4,4.0,5.0,26990.0,225,4.0,1.8,6.0,0,0,59,0
314,12,2013,71,0,1,0,0,2,121608.0,0,4.0,5.0,16950.0,21,4.0,2.5,8.1,1,3,17,0
315,4,2014,131,4,1,0,1,1,112133.0,4,4.0,5.0,13999.0,53,4.0,1.2,5.6,1,4,16,0
316,4,2018,114,3,1,1,1,0,153438.0,3,4.0,3.0,31950.0,11,4.0,1.6,6.2,0,3,31,0
317,5,2013,95,5,1,1,2,2,215189.0,5,2.0,3.0,13995.0,226,4.0,2.7,11.0,0,3,14,0
318,18,2016,74,6,1,1,1,2,139558.0,6,4.0,5.0,12990.0,227,4.0,1.6,7.4,1,0,22,0
319,29,2011,132,6,1,0,2,1,45385.0,6,4.0,5.0,329990.0,228,12.0,6.6,13.6,5,3,62,0
320,9,2016,133,3,1,1,2,0,265837.0,3,3.0,2.0,25995.0,229,4.0,2.0,0.0,0,4,9,0
321,13,2010,39,1,1,0,1,2,186939.0,1,5.0,5.0,10995.0,230,4.0,2.0,7.6,0,4,23,0
322,20,2015,102,1,1,0,1,2,103354.0,1,5.0,5.0,15888.0,124,4.0,1.8,7.1,0,0,51,0
323,5,2012,134,4,1,0,1,2,115000.0,4,4.0,8.0,22999.0,231,4.0,2.4,8.9,0,4,1,0
324,5,2017,19,6,1,0,1,2,97480.0,6,4.0,5.0,23999.0,22,4.0,2.5,7.9,11,16,33,0
325,5,2018,27,1,1,0,1,2,82020.0,1,5.0,5.0,29888.0,155,4.0,2.0,6.0,0,4,63,0
326,8,2020,116,0,1,0,1,2,29007.0,0,4.0,5.0,34990.0,232,4.0,1.8,6.7,2,3,49,0
327,20,2017,90,0,1,0,1,2,115759.0,0,4.0,5.0,24990.0,233,4.0,2.0,7.9,0,4,64,0
328,9,2015,11,1,1,0,1,0,168624.0,1,4.0,5.0,16800.0,234,4.0,2.2,7.6,2,3,23,0
329,6,2004,6,4,1,0,3,0,236221.0,4,4.0,5.0,9999.0,235,4.0,2.2,7.6,9,3,10,0
330,5,2006,19,6,1,0,1,2,260901.0,6,4.0,5.0,6990.0,22,4.0,2.4,9.9,4,3,15,0
331,13,2018,135,3,1,0,2,0,57505.0,3,4.0,3.0,35995.0,236,4.0,2.5,8.8,2,3,2,0
332,12,2009,64,6,1,1,0,1,153891.0,6,4.0,5.0,16420.0,237,4.0,2.5,10.7,2,4,45,0
333,18,2005,136,5,1,1,2,2,169587.0,5,4.0,5.0,9913.0,7,6.0,3.5,0.0,0,3,51,0
334,2,2013,137,2,1,0,2,0,170658.0,2,2.0,4.0,17890.0,238,4.0,2.0,5.3,1,3,11,0
335,5,2015,75,0,1,0,1,2,119342.0,0,4.0,5.0,21888.0,239,4.0,2.0,7.4,0,0,31,0
336,9,2016,16,5,1,0,4,0,132194.0,5,4.0,5.0,41950.0,240,6.0,3.0,7.8,4,0,13,0
337,18,2017,138,1,1,0,1,1,128928.0,1,5.0,5.0,15984.0,241,4.0,1.6,6.3,3,4,22,0
338,5,2010,41,0,1,0,4,2,269287.0,0,4.0,7.0,13995.0,242,6.0,3.5,11.0,0,3,23,0
339,5,2019,27,1,1,0,1,3,60906.0,1,5.0,5.0,35990.0,243,4.0,1.8,4.2,5,0,53,0
340,7,2015,26,0,1,0,1,2,188702.0,0,4.0,5.0,14900.0,164,4.0,2.5,7.9,3,3,33,0
341,2,2017,97,0,1,0,1,0,41275.0,0,4.0,5.0,34880.0,244,4.0,2.0,4.7,10,7,65,0
342,16,2008,40,4,1,0,1,1,196135.0,4,4.0,5.0,8950.0,99,4.0,2.5,8.9,3,3,34,0
343,11,2017,82,5,1,0,4,0,196114.0,5,4.0,5.0,36990.0,195,5.0,3.2,8.8,0,0,0,0
344,13,2009,53,4,1,0,2,1,152352.0,4,4.0,8.0,19990.0,245,4.0,2.4,10.6,5,3,50,0
345,5,2013,75,0,1,0,0,0,165245.0,0,4.0,5.0,16995.0,246,4.0,2.2,6.5,5,3,23,0
346,5,2012,41,0,1,0,4,2,101222.0,0,4.0,7.0,23990.0,247,6.0,3.5,11.0,0,0,1,0
347,18,2018,139,5,1,0,2,0,164863.0,5,4.0,5.0,23888.0,248,4.0,2.8,8.8,0,9,28,0
348,5,2016,27,1,1,0,1,2,74113.0,1,5.0,5.0,24950.0,41,4.0,1.8,6.1,5,3,31,0
349,18,2012,83,0,1,0,0,2,121948.0,0,4.0,7.0,8999.0,249,6.0,3.0,11.3,9,7,26,0
350,3,2009,104,6,1,0,2,1,73989.0,6,4.0,5.0,13913.0,210,4.0,1.8,8.2,5,3,51,0
351,30,2010,140,4,1,0,1,0,81608.0,4,4.0,5.0,11880.0,250,4.0,2.0,5.5,2,3,40,0
352,18,2014,139,4,1,0,3,2,166136.0,4,4.0,5.0,23995.0,251,4.0,2.2,7.6,0,3,21,0
353,27,2019,141,0,1,0,1,2,5159.0,0,4.0,5.0,43990.0,252,4.0,2.0,5.8,0,0,4,0
354,13,2009,53,4,1,0,2,1,240239.0,4,4.0,8.0,15990.0,245,4.0,2.4,10.6,2,3,23,0
355,13,2019,24,0,1,0,1,2,104066.0,0,4.0,5.0,26990.0,154,4.0,2.0,7.9,0,4,64,0
356,5,2009,75,4,1,0,3,4,179643.0,4,4.0,5.0,12990.0,253,4.0,2.4,7.6,9,4,45,0
357,20,2020,47,1,1,0,1,2,67712.0,1,5.0,5.0,21800.0,16,4.0,1.4,6.0,3,3,54,0
358,30,2019,142,4,1,0,1,1,19768.0,4,4.0,5.0,23990.0,254,4.0,1.4,6.0,4,3,40,0
359,7,2018,94,5,1,1,4,0,62782.0,5,4.0,5.0,41990.0,255,4.0,2.3,6.5,5,3,35,0
360,11,2016,100,3,1,1,2,0,183441.0,3,4.0,5.0,34990.0,256,4.0,2.2,7.6,0,0,12,0
361,5,2017,95,5,1,0,4,0,162384.0,5,4.0,5.0,37888.0,126,4.0,2.8,8.5,0,3,6,0
362,28,2011,122,6,1,0,2,0,133360.0,6,4.0,5.0,23950.0,257,6.0,3.0,6.8,1,17,43,0
363,10,2017,50,0,1,0,1,2,89044.0,0,4.0,5.0,20995.0,258,4.0,2.0,7.4,0,3,23,0
364,5,2015,75,0,1,0,1,2,130569.0,0,4.0,5.0,23400.0,239,4.0,2.0,7.4,0,0,22,0
365,8,2017,79,1,1,1,1,1,88363.0,1,5.0,4.0,49880.0,145,4.0,2.0,8.8,3,14,66,0
366,5,2007,75,0,1,1,4,2,192415.0,0,4.0,5.0,10999.0,90,4.0,2.4,9.6,1,4,45,0
367,26,2013,105,5,1,1,2,0,223907.0,5,2.0,2.0,14913.0,260,4.0,3.0,8.0,0,3,51,0
368,11,2012,21,0,1,0,0,0,157563.0,0,4.0,7.0,16999.0,261,6.0,2.7,9.0,2,0,6,0
369,26,2016,105,5,1,0,4,0,310215.0,5,2.0,4.0,21990.0,262,4.0,3.0,8.1,0,9,28,0
370,16,2016,52,6,1,1,1,2,209628.0,6,4.0,5.0,13995.0,47,4.0,2.0,5.8,2,0,23,0
371,20,2018,144,4,1,0,1,2,76027.0,4,4.0,8.0,41999.0,263,6.0,3.3,11.6,0,18,26,0
372,20,2011,102,2,1,0,1,2,97125.0,2,2.0,5.0,11990.0,264,4.0,2.0,7.8,3,0,59,0
373,16,2019,52,1,1,1,1,2,55677.0,1,5.0,5.0,24888.0,265,4.0,2.0,6.2,0,4,31,0
374,5,2009,19,6,1,0,1,2,134916.0,6,4.0,5.0,9990.0,22,4.0,2.4,8.8,5,0,58,0
375,11,2016,25,1,1,1,1,1,117686.0,1,5.0,5.0,26888.0,266,4.0,2.0,7.3,2,4,31,0
376,18,2015,101,0,1,0,1,2,146059.0,0,4.0,5.0,11995.0,267,4.0,1.4,6.9,1,7,28,0
377,7,2018,26,0,1,0,1,2,98754.0,0,4.0,7.0,24888.0,30,4.0,2.5,8.1,5,4,67,0
378,18,2014,57,6,1,0,2,2,207234.0,6,4.0,5.0,19995.0,184,6.0,3.6,9.5,1,3,23,0
379,1,2023,145,0,2,0,1,4,15.0,0,5.0,5.0,27690.0,268,4.0,1.5,6.9,3,19,6,0
380,18,2010,146,6,1,0,2,1,176052.0,6,4.0,5.0,18999.0,269,8.0,6.0,14.6,5,0,25,0
381,31,2015,147,1,1,1,1,1,79452.0,1,3.0,4.0,9800.0,270,4.0,1.2,5.1,3,3,23,0
382,16,2012,84,1,1,0,1,2,139976.0,1,5.0,5.0,12990.0,59,4.0,1.5,6.8,5,0,9,0
383,9,2015,11,1,1,0,1,1,98900.0,1,5.0,5.0,26888.0,271,4.0,2.0,6.6,2,0,31,0
384,3,2016,148,0,1,0,0,1,99459.0,0,4.0,5.0,34950.0,272,4.0,2.0,7.0,1,3,31,0
385,32,2020,149,0,1,0,4,1,34291.0,0,4.0,7.0,37990.0,273,4.0,2.0,10.9,5,0,67,0
386,16,2017,35,0,1,0,0,2,37811.0,0,4.0,5.0,39990.0,149,4.0,2.5,7.5,11,3,6,0
387,18,2012,57,6,1,0,2,2,181747.0,6,4.0,5.0,11800.0,114,6.0,3.0,8.9,3,3,23,0
388,19,2014,150,4,1,0,3,2,171806.0,4,4.0,5.0,19999.0,274,4.0,2.2,7.6,0,3,18,0
389,11,2020,82,5,1,0,4,0,79801.0,5,4.0,5.0,46990.0,275,4.0,2.2,8.0,0,0,0,0
390,13,2017,135,3,1,0,2,0,91989.0,3,4.0,3.0,34990.0,276,4.0,2.5,8.8,0,0,67,0
391,13,2013,39,1,1,0,1,2,107647.0,1,5.0,5.0,16880.0,277,4.0,1.8,6.9,3,0,6,0
392,13,2018,39,1,1,0,1,2,86144.0,1,4.0,5.0,21990.0,23,4.0,2.0,7.4,0,3,40,0
393,15,2013,151,4,1,0,1,1,120720.0,4,4.0,5.0,16880.0,278,4.0,1.6,7.8,5,0,1,0
394,16,2015,40,6,1,0,1,2,201306.0,6,4.0,5.0,12999.0,47,4.0,2.5,6.6,3,3,10,0
395,20,2022,152,0,1,0,1,2,12412.0,0,4.0,5.0,24990.0,124,4.0,1.4,6.7,4,4,4,0
396,27,2019,153,0,1,0,1,1,41988.0,0,4.0,5.0,52888.0,279,4.0,2.0,8.1,5,0,68,0
397,12,2015,54,0,1,0,0,2,117106.0,0,4.0,5.0,21488.0,64,4.0,2.0,7.1,2,3,31,0
398,5,2014,5,3,1,0,3,2,123485.0,3,4.0,5.0,32900.0,280,4.0,2.2,7.6,0,0,20,0
399,9,2014,49,0,1,0,1,1,85601.0,0,4.0,5.0,17999.0,281,4.0,1.4,7.3,1,4,16,0
400,5,2007,154,4,1,0,3,2,310000.0,4,4.0,5.0,16990.0,282,4.0,2.2,7.6,0,3,21,0
401,13,2017,88,1,1,0,1,2,153986.0,1,5.0,5.0,16995.0,16,4.0,1.6,6.6,0,0,23,0
402,5,2015,19,6,1,0,1,2,70759.0,6,4.0,5.0,24990.0,283,4.0,2.5,7.8,5,0,29,0
403,5,2023,112,5,1,1,0,0,535.0,5,4.0,5.0,119950.0,284,8.0,4.5,10.7,9,4,68,0
404,5,2012,112,0,1,0,4,0,189152.0,0,4.0,7.0,39950.0,285,4.0,3.0,8.5,1,3,22,0
405,16,2015,52,6,1,0,1,2,197191.0,6,4.0,5.0,12999.0,47,4.0,2.0,5.7,2,3,10,0
406,10,2018,126,0,1,0,4,0,72640.0,0,4.0,5.0,41990.0,286,4.0,2.4,8.0,2,0,69,0
407,7,2004,26,0,1,0,4,2,187550.0,0,4.0,5.0,10995.0,287,4.0,2.5,10.0,5,3,23,0
408,5,1995,27,1,1,0,1,2,204004.0,1,5.0,5.0,2995.0,288,4.0,1.6,8.5,6,0,7,0
409,11,2016,82,5,1,0,4,0,226455.0,5,4.0,5.0,26000.0,195,5.0,3.2,8.8,0,4,6,0
410,6,2016,6,0,1,0,0,0,103473.0,0,4.0,5.0,39950.0,289,4.0,2.0,5.3,0,3,31,0
411,23,2019,155,0,1,0,1,1,75607.0,0,4.0,5.0,27990.0,290,4.0,1.4,5.9,7,0,69,0
412,16,2009,81,0,1,0,4,2,219702.0,0,4.0,7.0,7999.0,291,6.0,3.7,13.0,5,0,36,0
413,19,2013,113,1,1,0,1,1,40260.0,1,5.0,5.0,22800.0,292,4.0,1.4,4.7,0,3,54,0
414,5,2018,27,1,1,0,1,3,48825.0,1,5.0,5.0,27888.0,9,4.0,1.8,4.1,4,3,70,0
415,6,2018,6,0,1,0,0,0,145196.0,0,4.0,5.0,81990.0,293,6.0,3.0,7.8,0,13,0,0
416,21,2018,156,4,1,1,0,1,163591.0,4,4.0,5.0,29990.0,294,4.0,2.0,7.8,1,0,3,0
417,11,2014,82,5,1,0,4,0,177060.0,5,4.0,5.0,27990.0,102,5.0,3.2,9.2,0,0,4,0
418,10,2018,32,5,1,1,4,0,91792.0,5,4.0,5.0,39990.0,295,4.0,2.4,7.2,3,0,69,0
419,33,2016,157,0,1,0,1,0,83656.0,0,4.0,5.0,17880.0,296,4.0,1.6,3.6,1,3,71,0
420,22,2014,158,0,1,0,1,1,148600.0,0,4.0,5.0,14990.0,23,4.0,1.6,6.5,10,3,23,0
421,18,2019,159,0,1,0,2,2,40898.0,0,4.0,7.0,32990.0,297,6.0,3.6,8.9,11,3,69,0
422,12,2008,71,0,1,1,0,2,220235.0,0,4.0,5.0,8995.0,298,4.0,2.5,9.3,1,0,23,0
423,16,2014,84,1,1,0,1,2,151436.0,1,5.0,5.0,12449.0,299,4.0,1.5,6.8,3,3,31,0
424,16,2019,59,5,1,0,2,0,131375.0,5,4.0,5.0,28888.0,300,4.0,2.2,7.6,1,3,6,0
425,12,2017,54,0,1,0,0,2,73901.0,0,4.0,5.0,28990.0,64,4.0,2.0,7.0,8,3,69,0
426,5,2010,95,5,1,0,2,2,252569.0,5,4.0,5.0,15900.0,174,6.0,4.0,12.1,0,4,22,0
427,14,2013,29,0,1,0,0,0,180000.0,0,4.0,5.0,18888.0,143,6.0,3.0,8.3,1,3,1,0
428,3,2011,161,6,1,0,2,0,196245.0,6,4.0,5.0,12999.0,302,4.0,2.1,6.3,5,3,6,0
429,8,2018,79,1,1,0,1,2,73511.0,1,5.0,5.0,35950.0,303,4.0,1.5,6.1,1,3,31,0
430,3,2010,33,6,1,0,2,1,209809.0,6,4.0,5.0,11999.0,213,4.0,1.8,7.6,2,3,30,0
431,3,2019,106,6,1,0,1,1,53241.0,6,4.0,5.0,45000.0,304,4.0,1.3,5.7,0,3,27,0
432,8,2017,38,0,1,0,1,2,89077.0,0,4.0,5.0,27990.0,305,4.0,1.5,7.0,1,0,69,0
433,3,2013,162,6,1,0,2,1,123517.0,6,4.0,5.0,14999.0,306,4.0,1.8,6.8,1,3,10,0
434,12,2019,71,0,1,0,0,2,145821.0,0,4.0,5.0,32990.0,307,4.0,2.5,7.4,4,0,69,0
435,5,2013,163,4,1,0,3,5,102000.0,4,4.0,5.0,46990.0,308,4.0,2.2,7.6,0,7,72,0
436,11,2008,25,6,1,0,1,2,146862.0,6,4.0,5.0,8990.0,309,4.0,2.0,8.0,2,4,9,0
437,13,2018,39,1,1,0,1,2,45512.0,1,4.0,5.0,22990.0,23,4.0,2.0,7.4,0,3,40,0
438,11,2019,164,1,1,0,2,2,27951.0,1,2.0,4.0,59990.0,310,4.0,2.3,9.5,1,0,4,0
439,23,2018,93,1,1,0,1,2,66964.0,1,5.0,5.0,18990.0,311,4.0,1.2,4.8,3,4,16,0
440,13,2018,165,6,1,0,1,2,51966.0,6,4.0,5.0,21990.0,312,4.0,2.0,7.2,0,0,69,0
441,20,2017,90,0,1,0,1,2,172450.0,0,4.0,5.0,17995.0,313,4.0,2.0,7.9,0,4,23,0
442,1,2023,124,0,2,0,1,4,15.0,0,4.0,5.0,24690.0,205,4.0,1.5,7.1,5,15,6,0
443,13,2017,39,1,1,0,1,0,65737.0,1,4.0,5.0,23990.0,23,4.0,1.6,4.7,0,3,73,0
444,5,2019,28,1,1,0,1,2,41278.0,1,5.0,5.0,24888.0,41,4.0,1.3,6.4,2,4,1,0
445,16,2013,52,1,1,0,1,2,152373.0,1,5.0,5.0,16990.0,314,4.0,2.0,6.2,0,0,69,0
446,25,2017,166,0,1,0,0,1,63000.0,0,4.0,5.0,81990.0,104,6.0,3.0,9.2,2,3,0,0
447,16,2007,52,1,1,0,1,2,235600.0,1,5.0,5.0,7995.0,59,4.0,2.0,8.4,4,3,23,0
448,5,2017,134,4,1,0,1,2,35766.0,4,4.0,8.0,36990.0,231,4.0,2.4,8.9,0,3,70,0
449,18,2017,139,5,1,0,2,0,233069.0,5,4.0,5.0,21990.0,248,4.0,2.8,8.8,0,0,12,0
450,13,2017,167,0,1,0,1,2,131897.0,0,4.0,5.0,21888.0,23,4.0,2.0,7.2,2,0,36,0
451,11,2015,25,1,1,1,1,1,102890.0,1,5.0,5.0,29950.0,266,4.0,2.0,7.3,2,3,31,0
452,19,2016,113,6,1,0,1,1,105363.0,6,4.0,5.0,24995.0,315,4.0,1.8,5.6,11,7,23,0
453,13,2018,24,0,1,0,1,2,88501.0,0,4.0,5.0,26495.0,316,4.0,2.0,7.9,5,7,74,1
